"group","nfeatures","ndims","resolution","silhouette","modularity"
"K",2400,4,0.26,0.392401911948805,0.504507409126481
"K",2400,4,0.28,0.299449434155392,0.569756337580544
"K",2400,4,0.3,0.299449434155392,0.569756337580544
"K",2400,4,0.32,0.299449434155392,0.569756337580544
"K",2400,4,0.34,0.299449434155392,0.569756337580544
"K",2400,4,0.36,0.300166771481152,0.570755408576099
"K",2400,4,0.38,0.300166771481152,0.570755408576099
"K",2400,4,0.4,0.300166771481152,0.570755408576099
"K",2400,4,0.42,0.300220046951708,0.571148504948526
"K",2400,4,0.44,0.300220046951708,0.571148504948526
"K",2400,4,0.46,0.308781987713147,0.594243510115171
"K",2400,4,0.48,0.308781987713147,0.594243510115171
"K",2400,4,0.5,0.308781987713147,0.594243510115171
"K",2400,4,0.52,0.308781987713147,0.594243510115171
"K",2400,4,0.54,0.308781987713147,0.594243510115171
"K",2400,4,0.56,0.308781987713147,0.594243510115171
"K",2400,4,0.58,0.308781987713147,0.594243510115171
"K",2400,4,0.6,0.308781987713147,0.594243510115171
"K",2400,4,0.62,0.308781987713147,0.594243510115171
"K",2400,4,0.64,0.308781987713147,0.594243510115171
"K",2400,4,0.66,0.308781987713147,0.594243510115171
"K",2400,4,0.68,0.308781987713147,0.594243510115171
"K",2400,4,0.7,0.308781987713147,0.594243510115171
"K",2400,4,0.72,0.308781987713147,0.594243510115171
"K",2400,4,0.74,0.309209054512366,0.589128587345098
"K",2400,4,0.76,0.309209054512366,0.589128587345098
"K",2400,4,0.78,0.309209054512366,0.589128587345098
"K",2400,4,0.8,0.309209054512366,0.589128587345098
"K",2400,4,0.82,0.309209054512366,0.589128587345098
"K",2400,4,0.84,0.309209054512366,0.589128587345098
"K",2400,4,0.86,0.309209054512366,0.589128587345098
"K",2400,4,0.88,0.309209054512366,0.589128587345098
"K",2400,4,0.9,0.309209054512366,0.589128587345098
"K",2400,4,0.92,0.309209054512366,0.589128587345098
"K",2400,4,0.94,0.309209054512366,0.589128587345098
"K",2400,4,0.96,0.309209054512366,0.589128587345098
"K",2400,4,0.98,0.30814843666484,0.588766805927263
"K",2400,4,1,0.30814843666484,0.588766805927263
"K",2400,5,0.02,NA,NA
"K",2400,5,0.04,NA,NA
"K",2400,5,0.06,0.300807185306448,0.420456675345973
"K",2400,5,0.08,0.300807185306448,0.420456675345973
"K",2400,5,0.1,0.300807185306448,0.420456675345973
"K",2400,5,0.12,0.300807185306448,0.420456675345973
"K",2400,5,0.14,0.340701156001297,0.55979739358747
"K",2400,5,0.16,0.340701156001297,0.55979739358747
"K",2400,5,0.18,0.340701156001297,0.55979739358747
"K",2400,5,0.2,0.340701156001297,0.55979739358747
"K",2400,5,0.22,0.340701156001297,0.55979739358747
"K",2400,5,0.24,0.340701156001297,0.55979739358747
"K",2400,5,0.26,0.340701156001297,0.55979739358747
"K",2400,5,0.28,0.341832118676889,0.560522447311312
"K",2400,5,0.3,0.286311777281979,0.584517392957899
"K",2400,5,0.32,0.286311777281979,0.584517392957899
"K",2400,5,0.34,0.286311777281979,0.584517392957899
"K",2400,5,0.36,0.286311777281979,0.584517392957899
"K",2400,5,0.38,0.286311777281979,0.584517392957899
"K",2400,5,0.4,0.286311777281979,0.584517392957899
"K",2400,5,0.42,0.286311777281979,0.584517392957899
"K",2400,5,0.44,0.259929669210837,0.608066878788981
"K",2400,5,0.46,0.259929669210837,0.608066878788981
"K",2400,5,0.48,0.259929669210837,0.608066878788981
"K",2400,5,0.5,0.259929669210837,0.608066878788981
"K",2400,5,0.52,0.259929669210837,0.608066878788981
"K",2400,5,0.54,0.259929669210837,0.608066878788981
"K",2400,5,0.56,0.259929669210837,0.608066878788981
"K",2400,5,0.58,0.259929669210837,0.608066878788981
"K",2400,5,0.6,0.275971238563142,0.609781130280096
"K",2400,5,0.62,0.275971238563142,0.609781130280096
"K",2400,5,0.64,0.275971238563142,0.609781130280096
"K",2400,5,0.66,0.275971238563142,0.609781130280096
"K",2400,5,0.68,0.275971238563142,0.609781130280096
"K",2400,5,0.7,0.275971238563142,0.609781130280096
"K",2400,5,0.72,0.275971238563142,0.609781130280096
"K",2400,5,0.74,0.275971238563142,0.609781130280096
"K",2400,5,0.76,0.275971238563142,0.609781130280096
"K",2400,5,0.78,0.275971238563142,0.609781130280096
"K",2400,5,0.8,0.275971238563142,0.609781130280096
"K",2400,5,0.82,0.275971238563142,0.609781130280096
"K",2400,5,0.84,0.275971238563142,0.609781130280096
"K",2400,5,0.86,0.275971238563142,0.609781130280096
"K",2400,5,0.88,0.275971238563142,0.609781130280096
"K",2400,5,0.9,0.275971238563142,0.609781130280096
"K",2400,5,0.92,0.275971238563142,0.609781130280096
"K",2400,5,0.94,0.275971238563142,0.609781130280096
"K",2400,5,0.96,0.275971238563142,0.609781130280096
"K",2400,5,0.98,0.275971238563142,0.609781130280096
"K",2400,5,1,0.275971238563142,0.609781130280096
"K",2400,6,0.02,NA,NA
"K",2400,6,0.04,NA,NA
"K",2400,6,0.06,NA,NA
"K",2400,6,0.08,0.3742011913173,0.259814133194158
"K",2400,6,0.1,0.278900948910963,0.407515511238331
"K",2400,6,0.12,0.322097819926393,0.539453544060374
"K",2400,6,0.14,0.322097819926393,0.539453544060374
"K",2400,6,0.16,0.322097819926393,0.539453544060374
"K",2400,6,0.18,0.322097819926393,0.539453544060374
"K",2400,6,0.2,0.322097819926393,0.539453544060374
"K",2400,6,0.22,0.322097819926393,0.539453544060374
"K",2400,6,0.24,0.322097819926393,0.539453544060374
"K",2400,6,0.26,0.322097819926393,0.539453544060374
"K",2400,6,0.28,0.322097819926393,0.539453544060374
"K",2400,6,0.3,0.322097819926393,0.539453544060374
"K",2400,6,0.32,0.322097819926393,0.539453544060374
"K",2400,6,0.34,0.322097819926393,0.539453544060374
"K",2400,6,0.36,0.322097819926393,0.539453544060374
"K",2400,6,0.38,0.322097819926393,0.539453544060374
"K",2400,6,0.4,0.322097819926393,0.539453544060374
"K",2400,6,0.42,0.248632340060787,0.562984145850733
"K",2400,6,0.44,0.232788523787362,0.590787677793134
"K",2400,6,0.46,0.232788523787362,0.590787677793134
"K",2400,6,0.48,0.232788523787362,0.590787677793134
"K",2400,6,0.5,0.229455863941973,0.590210789039258
"K",2400,6,0.52,0.232788523787362,0.590787677793134
"K",2400,6,0.54,0.233935181218704,0.591798598885037
"K",2400,6,0.56,0.233935181218704,0.591798598885037
"K",2400,6,0.58,0.233935181218704,0.591798598885037
"K",2400,6,0.6,0.233935181218704,0.591798598885037
"K",2400,6,0.62,0.233935181218704,0.591798598885037
"K",2400,6,0.64,0.233935181218704,0.591798598885037
"K",2400,6,0.66,0.233935181218704,0.591798598885037
"K",2400,6,0.68,0.249427881838225,0.589580057108337
"K",2400,6,0.7,0.249427881838225,0.589580057108337
"K",2400,6,0.72,0.249427881838225,0.589580057108337
"K",2400,6,0.74,0.249427881838225,0.589580057108337
"K",2400,6,0.76,0.249427881838225,0.589580057108337
"K",2400,6,0.78,0.249427881838225,0.589580057108337
"K",2400,6,0.8,0.249427881838225,0.589580057108337
"K",2400,6,0.82,0.249427881838225,0.589580057108337
"K",2400,6,0.84,0.248120346975344,0.589532334406105
"K",2400,6,0.86,0.248120346975344,0.589532334406105
"K",2400,6,0.88,0.248405323657393,0.570950912896587
"K",2400,6,0.9,0.248405323657393,0.570950912896587
"K",2400,6,0.92,0.248405323657393,0.570950912896587
"K",2400,6,0.94,0.249373840090545,0.570759421374391
"K",2400,6,0.96,0.249373840090545,0.570759421374391
"K",2400,6,0.98,0.249373840090545,0.570759421374391
"K",2400,6,1,0.249373840090545,0.570759421374391
"K",2400,7,0.02,NA,NA
"K",2400,7,0.04,NA,NA
"K",2400,7,0.06,NA,NA
"K",2400,7,0.08,0.26488376057763,0.405287846424812
"K",2400,7,0.1,0.26488376057763,0.405287846424812
"K",2400,7,0.12,0.296627754217719,0.546899311091241
"K",2400,7,0.14,0.296627754217719,0.546899311091241
"K",2400,7,0.16,0.296627754217719,0.546899311091241
"K",2400,7,0.18,0.296627754217719,0.546899311091241
"K",2400,7,0.2,0.296627754217719,0.546899311091241
"K",2400,7,0.22,0.296627754217719,0.546899311091241
"K",2400,7,0.24,0.296627754217719,0.546899311091241
"K",2400,7,0.26,0.296627754217719,0.546899311091241
"K",2400,7,0.28,0.296627754217719,0.546899311091241
"K",2400,7,0.3,0.296627754217719,0.546899311091241
"K",2400,7,0.32,0.296627754217719,0.546899311091241
"K",2400,7,0.34,0.296627754217719,0.546899311091241
"K",2400,7,0.36,0.296627754217719,0.546899311091241
"K",2400,7,0.38,0.296627754217719,0.546899311091241
"K",2400,7,0.4,0.296627754217719,0.546899311091241
"K",2400,7,0.42,0.296627754217719,0.546899311091241
"K",2400,7,0.44,0.235375996133424,0.554919182152015
"K",2400,7,0.46,0.235375996133424,0.554919182152015
"K",2400,7,0.48,0.236564754859633,0.559820425003258
"K",2400,7,0.5,0.236564754859633,0.559820425003258
"K",2400,7,0.52,0.213615412813989,0.578174419889902
"K",2400,7,0.54,0.213615412813989,0.578174419889902
"K",2400,7,0.56,0.213453213817967,0.583020862633344
"K",2400,7,0.58,0.213453213817967,0.583020862633344
"K",2400,7,0.6,0.213453213817967,0.583020862633344
"K",2400,7,0.62,0.213453213817967,0.583020862633344
"K",2400,7,0.64,0.213453213817967,0.583020862633344
"K",2400,7,0.66,0.213453213817967,0.583020862633344
"K",2400,7,0.68,0.213453213817967,0.583020862633344
"K",2400,7,0.7,0.213453213817967,0.583020862633344
"K",2400,7,0.72,0.213453213817967,0.583020862633344
"K",2400,7,0.74,0.213453213817967,0.583020862633344
"K",2400,7,0.76,0.213453213817967,0.583020862633344
"K",2400,7,0.78,0.213453213817967,0.583020862633344
"K",2400,7,0.8,0.228741046126751,0.562624437004899
"K",2400,7,0.82,0.228741046126751,0.562624437004899
"K",2400,7,0.84,0.228741046126751,0.562624437004899
"K",2400,7,0.86,0.228741046126751,0.562624437004899
"K",2400,7,0.88,0.228741046126751,0.562624437004899
"K",2400,7,0.9,0.228741046126751,0.562624437004899
"K",2400,7,0.92,0.228741046126751,0.562624437004899
"K",2400,7,0.94,0.228741046126751,0.562624437004899
"K",2400,7,0.96,0.228741046126751,0.562624437004899
"K",2400,7,0.98,0.228741046126751,0.562624437004899
"K",2400,7,1,0.228741046126751,0.562624437004899
"K",2400,8,0.02,NA,NA
"K",2400,8,0.04,NA,NA
"K",2400,8,0.06,NA,NA
"K",2400,8,0.08,0.258863714794952,0.407342532260297
"K",2400,8,0.1,0.258863714794952,0.407342532260297
"K",2400,8,0.12,0.258863714794952,0.407342532260297
"K",2400,8,0.14,0.285897939638653,0.543284974308661
"K",2400,8,0.16,0.293087722697436,0.533411292389146
"K",2400,8,0.18,0.293087722697436,0.533411292389146
"K",2400,8,0.2,0.293087722697436,0.533411292389146
"K",2400,8,0.22,0.293087722697436,0.533411292389146
"K",2400,8,0.24,0.290896113017021,0.529521758525333
"K",2400,8,0.26,0.283758296225516,0.539816761954566
"K",2400,8,0.28,0.283758296225516,0.539816761954566
"K",2400,8,0.3,0.283758296225516,0.539816761954566
"K",2400,8,0.32,0.283758296225516,0.539816761954566
"K",2400,8,0.34,0.283758296225516,0.539816761954566
"K",2400,8,0.36,0.283758296225516,0.539816761954566
"K",2400,8,0.38,0.283758296225516,0.539816761954566
"K",2400,8,0.4,0.228460396579838,0.548227765480901
"K",2400,8,0.42,0.228460396579838,0.548227765480901
"K",2400,8,0.44,0.228460396579838,0.548227765480901
"K",2400,8,0.46,0.228460396579838,0.548227765480901
"K",2400,8,0.48,0.228460396579838,0.548227765480901
"K",2400,8,0.5,0.228460396579838,0.548227765480901
"K",2400,8,0.52,0.228460396579838,0.548227765480901
"K",2400,8,0.54,0.229379539328157,0.549267950391925
"K",2400,8,0.56,0.229379539328157,0.549267950391925
"K",2400,8,0.58,0.229379539328157,0.549267950391925
"K",2400,8,0.6,0.209850978529823,0.570100034094588
"K",2400,8,0.62,0.209850978529823,0.570100034094588
"K",2400,8,0.64,0.209850978529823,0.570100034094588
"K",2400,8,0.66,0.209850978529823,0.570100034094588
"K",2400,8,0.68,0.209850978529823,0.570100034094588
"K",2400,8,0.7,0.209850978529823,0.570100034094588
"K",2400,8,0.72,0.209850978529823,0.570100034094588
"K",2400,8,0.74,0.204275270686651,0.569176008689572
"K",2400,8,0.76,0.204275270686651,0.569176008689572
"K",2400,8,0.78,0.201275401821457,0.555513277926263
"K",2400,8,0.8,0.201275401821457,0.555513277926263
"K",2400,8,0.82,0.206346768213684,0.550327237937386
"K",2400,8,0.84,0.206346768213684,0.550327237937386
"K",2400,8,0.86,0.206346768213684,0.550327237937386
"K",2400,8,0.88,0.206346768213684,0.550327237937386
"K",2400,8,0.9,0.206346768213684,0.550327237937386
"K",2400,8,0.92,0.20089336360904,0.554894796577647
"K",2400,8,0.94,0.20089336360904,0.554894796577647
"K",2400,8,0.96,0.206346768213684,0.550327237937386
"K",2400,8,0.98,0.206346768213684,0.550327237937386
"K",2400,8,1,0.205514384110322,0.549682983520901
"K",2400,10,0.02,NA,NA
"K",2400,10,0.04,NA,NA
"K",2400,10,0.06,NA,NA
"K",2400,10,0.08,0.342393545847675,0.24384313371064
"K",2400,10,0.1,0.342393545847675,0.24384313371064
"K",2400,10,0.12,0.244496926442789,0.407920951731653
"K",2400,10,0.14,0.274020190263522,0.531014593222232
"K",2400,10,0.16,0.274020190263522,0.531014593222232
"K",2400,10,0.18,0.274020190263522,0.531014593222232
"K",2400,10,0.2,0.274020190263522,0.531014593222232
"K",2400,10,0.22,0.274020190263522,0.531014593222232
"K",2400,10,0.24,0.274020190263522,0.531014593222232
"K",2400,10,0.26,0.274020190263522,0.531014593222232
"K",2400,10,0.28,0.274020190263522,0.531014593222232
"K",2400,10,0.3,0.274020190263522,0.531014593222232
"K",2400,10,0.32,0.274020190263522,0.531014593222232
"K",2400,10,0.34,0.274020190263522,0.531014593222232
"K",2400,10,0.36,0.274020190263522,0.531014593222232
"K",2400,10,0.38,0.274020190263522,0.531014593222232
"K",2400,10,0.4,0.274020190263522,0.531014593222232
"K",2400,10,0.42,0.274020190263522,0.531014593222232
"K",2400,10,0.44,0.274020190263522,0.531014593222232
"K",2400,10,0.46,0.231345086381369,0.535714146232621
"K",2400,10,0.48,0.231345086381369,0.535714146232621
"K",2400,10,0.5,0.231345086381369,0.535714146232621
"K",2400,10,0.52,0.231345086381369,0.535714146232621
"K",2400,10,0.54,0.231345086381369,0.535714146232621
"K",2400,10,0.56,0.177005914867781,0.554617411101313
"K",2400,10,0.58,0.177005914867781,0.554617411101313
"K",2400,10,0.6,0.177005914867781,0.554617411101313
"K",2400,10,0.62,0.177005914867781,0.554617411101313
"K",2400,10,0.64,0.177005914867781,0.554617411101313
"K",2400,10,0.66,0.177005914867781,0.554617411101313
"K",2400,10,0.68,0.177005914867781,0.554617411101313
"K",2400,10,0.7,0.177005914867781,0.554617411101313
"K",2400,10,0.72,0.177005914867781,0.554617411101313
"K",2400,10,0.74,0.177005914867781,0.554617411101313
"K",2400,10,0.76,0.177005914867781,0.554617411101313
"K",2400,10,0.78,0.177005914867781,0.554617411101313
"K",2400,10,0.8,0.177005914867781,0.554617411101313
"K",2400,10,0.82,0.177005914867781,0.554617411101313
"K",2400,10,0.84,0.177005914867781,0.554617411101313
"K",2400,10,0.86,0.177005914867781,0.554617411101313
"K",2400,10,0.88,0.183765170483954,0.537266810538443
"K",2400,10,0.9,0.183765170483954,0.537266810538443
"K",2400,10,0.92,0.183765170483954,0.537266810538443
"K",2400,10,0.94,0.183765170483954,0.537266810538443
"K",2400,10,0.96,0.183060805284615,0.537679696678191
"K",2400,10,0.98,0.183060805284615,0.537679696678191
"K",2400,10,1,0.183060805284615,0.537679696678191
"K",2500,4,0.02,NA,NA
"K",2500,4,0.04,NA,NA
"K",2500,4,0.06,0.430193849484269,0.24034250520214
"K",2500,4,0.08,0.430193849484269,0.24034250520214
"K",2500,4,0.1,0.430193849484269,0.24034250520214
"K",2500,4,0.12,0.430193849484269,0.24034250520214
"K",2500,4,0.14,0.381772041803551,0.477961289341186
"K",2500,4,0.16,0.381772041803551,0.477961289341186
"K",2500,4,0.18,0.381772041803551,0.477961289341186
"K",2500,4,0.2,0.381772041803551,0.477961289341186
"K",2500,4,0.22,0.381772041803551,0.477961289341186
"K",2500,4,0.24,0.381772041803551,0.477961289341186
"K",2500,4,0.26,0.381772041803551,0.477961289341186
"K",2500,4,0.28,0.28867787937554,0.550471983919813
"K",2500,4,0.3,0.299301071287491,0.580572717328701
"K",2500,4,0.32,0.299301071287491,0.580572717328701
"K",2500,4,0.34,0.299301071287491,0.580572717328701
"K",2500,4,0.36,0.299301071287491,0.580572717328701
"K",2500,4,0.38,0.299301071287491,0.580572717328701
"K",2500,4,0.4,0.299301071287491,0.580572717328701
"K",2500,4,0.42,0.299301071287491,0.580572717328701
"K",2500,4,0.44,0.299301071287491,0.580572717328701
"K",2500,4,0.46,0.299301071287491,0.580572717328701
"K",2500,4,0.48,0.299301071287491,0.580572717328701
"K",2500,4,0.5,0.299301071287491,0.580572717328701
"K",2500,4,0.52,0.299301071287491,0.580572717328701
"K",2500,4,0.54,0.299301071287491,0.580572717328701
"K",2500,4,0.56,0.299301071287491,0.580572717328701
"K",2500,4,0.58,0.299301071287491,0.580572717328701
"K",2500,4,0.6,0.299301071287491,0.580572717328701
"K",2500,4,0.62,0.299301071287491,0.580572717328701
"K",2500,4,0.64,0.299301071287491,0.580572717328701
"K",2500,4,0.66,0.299301071287491,0.580572717328701
"K",2500,4,0.68,0.299301071287491,0.580572717328701
"K",2500,4,0.7,0.296280595919828,0.575424920806703
"K",2500,4,0.72,0.296280595919828,0.575424920806703
"K",2500,4,0.74,0.296280595919828,0.575424920806703
"K",2500,4,0.76,0.296280595919828,0.575424920806703
"K",2500,4,0.78,0.296280595919828,0.575424920806703
"K",2500,4,0.8,0.296280595919828,0.575424920806703
"K",2500,4,0.82,0.296280595919828,0.575424920806703
"K",2500,4,0.84,0.296280595919828,0.575424920806703
"K",2500,4,0.86,0.296280595919828,0.575424920806703
"K",2500,4,0.88,0.296280595919828,0.575424920806703
"K",2500,4,0.9,0.296280595919828,0.575424920806703
"K",2500,4,0.92,0.296280595919828,0.575424920806703
"K",2500,4,0.94,0.300282303213748,0.575798783999703
"K",2500,4,0.96,0.300282303213748,0.575798783999703
"K",2500,4,0.98,0.300282303213748,0.575798783999703
"K",2500,4,1,0.300282303213748,0.575798783999703
"K",2500,5,0.02,NA,NA
"K",2500,5,0.04,NA,NA
"K",2500,5,0.06,NA,NA
"K",2500,5,0.08,0.294439035107227,0.420013473117317
"K",2500,5,0.1,0.294439035107227,0.420013473117317
"K",2500,5,0.12,0.294439035107227,0.420013473117317
"K",2500,5,0.14,0.345537251310123,0.540367167514174
"K",2500,5,0.16,0.345537251310123,0.540367167514174
"K",2500,5,0.18,0.345537251310123,0.540367167514174
"K",2500,5,0.2,0.345537251310123,0.540367167514174
"K",2500,5,0.22,0.345537251310123,0.540367167514174
"K",2500,5,0.24,0.345537251310123,0.540367167514174
"K",2500,5,0.26,0.335104766807651,0.551067582289057
"K",2500,5,0.28,0.279625770350513,0.575187806238574
"K",2500,5,0.3,0.279625770350513,0.575187806238574
"K",2500,5,0.32,0.279625770350513,0.575187806238574
"K",2500,5,0.34,0.279625770350513,0.575187806238574
"K",2500,5,0.36,0.279625770350513,0.575187806238574
"K",2500,5,0.38,0.279625770350513,0.575187806238574
"K",2500,5,0.4,0.279625770350513,0.575187806238574
"K",2500,5,0.42,0.279625770350513,0.575187806238574
"K",2500,5,0.44,0.249749394469744,0.598198981277334
"K",2500,5,0.46,0.249749394469744,0.598198981277334
"K",2500,5,0.48,0.249749394469744,0.598198981277334
"K",2500,5,0.5,0.249749394469744,0.598198981277334
"K",2500,5,0.52,0.264571083414723,0.598944776630056
"K",2500,5,0.54,0.264571083414723,0.598944776630056
"K",2500,5,0.56,0.264571083414723,0.598944776630056
"K",2500,5,0.58,0.264571083414723,0.598944776630056
"K",2500,5,0.6,0.264571083414723,0.598944776630056
"K",2500,5,0.62,0.264571083414723,0.598944776630056
"K",2500,5,0.64,0.264571083414723,0.598944776630056
"K",2500,5,0.66,0.284623839815341,0.601579139789347
"K",2500,5,0.68,0.284623839815341,0.601579139789347
"K",2500,5,0.7,0.284623839815341,0.601579139789347
"K",2500,5,0.72,0.284623839815341,0.601579139789347
"K",2500,5,0.74,0.284623839815341,0.601579139789347
"K",2500,5,0.76,0.284623839815341,0.601579139789347
"K",2500,5,0.78,0.284623839815341,0.601579139789347
"K",2500,5,0.8,0.284623839815341,0.601579139789347
"K",2500,5,0.82,0.284623839815341,0.601579139789347
"K",2500,5,0.84,0.284623839815341,0.601579139789347
"K",2500,5,0.86,0.284623839815341,0.601579139789347
"K",2500,5,0.88,0.284623839815341,0.601579139789347
"K",2500,5,0.9,0.284623839815341,0.601579139789347
"K",2500,5,0.92,0.284623839815341,0.601579139789347
"K",2500,5,0.94,0.284623839815341,0.601579139789347
"K",2500,5,0.96,0.284623839815341,0.601579139789347
"K",2500,5,0.98,0.284623839815341,0.601579139789347
"K",2500,5,1,0.284623839815341,0.601579139789347
"K",2500,6,0.02,NA,NA
"K",2500,6,0.04,NA,NA
"K",2500,6,0.06,NA,NA
"K",2500,6,0.08,0.373958626375949,0.245730712607663
"K",2500,6,0.1,0.266779022762432,0.401559578254488
"K",2500,6,0.12,0.266779022762432,0.401559578254488
"K",2500,6,0.14,0.311056165647221,0.529548710456166
"K",2500,6,0.16,0.311056165647221,0.529548710456166
"K",2500,6,0.18,0.311056165647221,0.529548710456166
"K",2500,6,0.2,0.311056165647221,0.529548710456166
"K",2500,6,0.22,0.311056165647221,0.529548710456166
"K",2500,6,0.24,0.311056165647221,0.529548710456166
"K",2500,6,0.26,0.311056165647221,0.529548710456166
"K",2500,6,0.28,0.311056165647221,0.529548710456166
"K",2500,6,0.3,0.311056165647221,0.529548710456166
"K",2500,6,0.32,0.311056165647221,0.529548710456166
"K",2500,6,0.34,0.311056165647221,0.529548710456166
"K",2500,6,0.36,0.311056165647221,0.529548710456166
"K",2500,6,0.38,0.2517993809768,0.546130069190365
"K",2500,6,0.4,0.251233539736858,0.552401597485031
"K",2500,6,0.42,0.233283264921723,0.591906972074423
"K",2500,6,0.44,0.233283264921723,0.591906972074423
"K",2500,6,0.46,0.233283264921723,0.591906972074423
"K",2500,6,0.48,0.233283264921723,0.591906972074423
"K",2500,6,0.5,0.233283264921723,0.591906972074423
"K",2500,6,0.52,0.233283264921723,0.591906972074423
"K",2500,6,0.54,0.233283264921723,0.591906972074423
"K",2500,6,0.56,0.233283264921723,0.591906972074423
"K",2500,6,0.58,0.233283264921723,0.591906972074423
"K",2500,6,0.6,0.233283264921723,0.591906972074423
"K",2500,6,0.62,0.233283264921723,0.591906972074423
"K",2500,6,0.64,0.233283264921723,0.591906972074423
"K",2500,6,0.66,0.233377976189027,0.592545776891596
"K",2500,6,0.68,0.233377976189027,0.592545776891596
"K",2500,6,0.7,0.233377976189027,0.592545776891596
"K",2500,6,0.72,0.233377976189027,0.592545776891596
"K",2500,6,0.74,0.233377976189027,0.592545776891596
"K",2500,6,0.76,0.233377976189027,0.592545776891596
"K",2500,6,0.78,0.233377976189027,0.592545776891596
"K",2500,6,0.8,0.233377976189027,0.592545776891596
"K",2500,6,0.82,0.233377976189027,0.592545776891596
"K",2500,6,0.84,0.233377976189027,0.592545776891596
"K",2500,6,0.86,0.246164034956097,0.59111239727241
"K",2500,6,0.88,0.250752734685234,0.589684131342849
"K",2500,6,0.9,0.250752734685234,0.589684131342849
"K",2500,6,0.92,0.251051266193112,0.574134964650746
"K",2500,6,0.94,0.251051266193112,0.574134964650746
"K",2500,6,0.96,0.251051266193112,0.574134964650746
"K",2500,6,0.98,0.251051266193112,0.574134964650746
"K",2500,6,1,0.254532166453147,0.572706698721185
"K",2500,7,0.02,NA,NA
"K",2500,7,0.04,NA,NA
"K",2500,7,0.06,NA,NA
"K",2500,7,0.08,0.362159650044226,0.246104985973505
"K",2500,7,0.1,0.358945986424211,0.256450960776162
"K",2500,7,0.12,0.358945986424211,0.256450960776162
"K",2500,7,0.14,0.293244191757838,0.53620083511515
"K",2500,7,0.16,0.293244191757838,0.53620083511515
"K",2500,7,0.18,0.293924339674654,0.536809074579674
"K",2500,7,0.2,0.293924339674654,0.536809074579674
"K",2500,7,0.22,0.293924339674654,0.536809074579674
"K",2500,7,0.24,0.293924339674654,0.536809074579674
"K",2500,7,0.26,0.293924339674654,0.536809074579674
"K",2500,7,0.28,0.293924339674654,0.536809074579674
"K",2500,7,0.3,0.293924339674654,0.536809074579674
"K",2500,7,0.32,0.293924339674654,0.536809074579674
"K",2500,7,0.34,0.293924339674654,0.536809074579674
"K",2500,7,0.36,0.293924339674654,0.536809074579674
"K",2500,7,0.38,0.234161835355673,0.551568976120962
"K",2500,7,0.4,0.234161835355673,0.551568976120962
"K",2500,7,0.42,0.234161835355673,0.551568976120962
"K",2500,7,0.44,0.234161835355673,0.551568976120962
"K",2500,7,0.46,0.234161835355673,0.551568976120962
"K",2500,7,0.48,0.236269212871565,0.551532169987361
"K",2500,7,0.5,0.236269212871565,0.551532169987361
"K",2500,7,0.52,0.217315630111979,0.575246403566679
"K",2500,7,0.54,0.216075979615222,0.576127336536542
"K",2500,7,0.56,0.216075979615222,0.576127336536542
"K",2500,7,0.58,0.215947148135321,0.576286357908637
"K",2500,7,0.6,0.215251442708397,0.576662803229757
"K",2500,7,0.62,0.215251442708397,0.576662803229757
"K",2500,7,0.64,0.215251442708397,0.576662803229757
"K",2500,7,0.66,0.215251442708397,0.576662803229757
"K",2500,7,0.68,0.215251442708397,0.576662803229757
"K",2500,7,0.7,0.215251442708397,0.576662803229757
"K",2500,7,0.72,0.215251442708397,0.576662803229757
"K",2500,7,0.74,0.215251442708397,0.576662803229757
"K",2500,7,0.76,0.215251442708397,0.576662803229757
"K",2500,7,0.78,0.215320735074745,0.576779065180392
"K",2500,7,0.8,0.215320735074745,0.576779065180392
"K",2500,7,0.82,0.227361991148885,0.576091995405576
"K",2500,7,0.84,0.227361991148885,0.576091995405576
"K",2500,7,0.86,0.227361991148885,0.576091995405576
"K",2500,7,0.88,0.227361991148885,0.576091995405576
"K",2500,7,0.9,0.227361991148885,0.576091995405576
"K",2500,7,0.92,0.228128960515464,0.576281523948634
"K",2500,7,0.94,0.226180522426413,0.556514303758979
"K",2500,7,0.96,0.226180522426413,0.556514303758979
"K",2500,7,0.98,0.226180522426413,0.556514303758979
"K",2500,7,1,0.226180522426413,0.556514303758979
"K",2500,8,0.02,NA,NA
"K",2500,8,0.04,NA,NA
"K",2500,8,0.06,NA,NA
"K",2500,8,0.08,0.351792940715559,0.246812801221528
"K",2500,8,0.1,0.355282959713354,0.236678234269403
"K",2500,8,0.12,0.355282959713354,0.236678234269403
"K",2500,8,0.14,0.282570245189971,0.527421072414883
"K",2500,8,0.16,0.282570245189971,0.527421072414883
"K",2500,8,0.18,0.282570245189971,0.527421072414883
"K",2500,8,0.2,0.282570245189971,0.527421072414883
"K",2500,8,0.22,0.282570245189971,0.527421072414883
"K",2500,8,0.24,0.282570245189971,0.527421072414883
"K",2500,8,0.26,0.282570245189971,0.527421072414883
"K",2500,8,0.28,0.282570245189971,0.527421072414883
"K",2500,8,0.3,0.282570245189971,0.527421072414883
"K",2500,8,0.32,0.282570245189971,0.527421072414883
"K",2500,8,0.34,0.282570245189971,0.527421072414883
"K",2500,8,0.36,0.282570245189971,0.527421072414883
"K",2500,8,0.38,0.224771229307611,0.543164689489663
"K",2500,8,0.4,0.224973002271958,0.543406147172753
"K",2500,8,0.42,0.224973002271958,0.543406147172753
